timestamp,zone,hour,day_of_week,is_weekend,temp_c,zone_population,zone_ev_users,zone_chargers,zone_grid_capacity,ev_demand_kw
2026-03-21T13:00:00,Malleshwaram,21,4,0,27.67,146000,2290,9,5750,2957
2026-03-21T14:00:00,Malleshwaram,22,4,0,27.67,146000,2290,9,5750,1578
2026-03-21T15:00:00,Malleshwaram,23,4,0,27.67,146000,2290,9,5750,1214
2026-03-20T16:00:00,KR Puram,0,4,0,27.67,223000,3180,10,7350,1771
2026-03-20T17:00:00,KR Puram,1,4,0,27.67,223000,3180,10,7350,1693
2026-03-20T18:00:00,KR Puram,2,4,0,27.67,223000,3180,10,7350,1610
2026-03-20T19:00:00,KR Puram,3,4,0,27.67,223000,3180,10,7350,1734
2026-03-20T20:00:00,KR Puram,4,4,0,27.67,223000,3180,10,7350,1746
2026-03-20T21:00:00,KR Puram,5,4,0,27.67,223000,3180,10,7350,1902
2026-03-20T22:00:00,KR Puram,6,4,0,27.67,223000,3180,10,7350,2133
2026-03-20T23:00:00,KR Puram,7,4,0,27.67,223000,3180,10,7350,2956
2026-03-21T00:00:00,KR Puram,8,4,0,27.67,223000,3180,10,7350,4311
2026-03-21T01:00:00,KR Puram,9,4,0,27.67,223000,3180,10,7350,4364
2026-03-21T02:00:00,KR Puram,10,4,0,27.67,223000,3180,10,7350,2585
2026-03-21T03:00:00,KR Puram,11,4,0,27.67,223000,3180,10,7350,2480
2026-03-21T04:00:00,KR Puram,12,4,0,27.67,223000,3180,10,7350,2397
2026-03-21T05:00:00,KR Puram,13,4,0,27.67,223000,3180,10,7350,2394
2026-03-21T06:00:00,KR Puram,14,4,0,27.67,223000,3180,10,7350,2423
2026-03-21T07:00:00,KR Puram,15,4,0,27.67,223000,3180,10,7350,2499
2026-03-21T08:00:00,KR Puram,16,4,0,27.67,223000,3180,10,7350,2506
2026-03-21T09:00:00,KR Puram,17,4,0,27.67,223000,3180,10,7350,2903
2026-03-21T10:00:00,KR Puram,18,4,0,27.67,223000,3180,10,7350,5429
2026-03-21T11:00:00,KR Puram,19,4,0,27.67,223000,3180,10,7350,4964
2026-03-21T12:00:00,KR Puram,20,4,0,27.67,223000,3180,10,7350,5055
2026-03-21T13:00:00,KR Puram,21,4,0,27.67,223000,3180,10,7350,5174
2026-03-21T14:00:00,KR Puram,22,4,0,27.67,223000,3180,10,7350,3046
2026-03-21T15:00:00,KR Puram,23,4,0,27.67,223000,3180,10,7350,2134
2026-03-20T16:00:00,JP Nagar,0,4,0,27.67,205000,2870,10,6280,1385
2026-03-20T17:00:00,JP Nagar,1,4,0,27.67,205000,2870,10,6280,1377
2026-03-20T18:00:00,JP Nagar,2,4,0,27.67,205000,2870,10,6280,1358
2026-03-20T19:00:00,JP Nagar,3,4,0,27.67,205000,2870,10,6280,1385
2026-03-20T20:00:00,JP Nagar,4,4,0,27.67,205000,2870,10,6280,1318
2026-03-20T21:00:00,JP Nagar,5,4,0,27.67,205000,2870,10,6280,1193
2026-03-20T22:00:00,JP Nagar,6,4,0,27.67,205000,2870,10,6280,1629
2026-03-20T23:00:00,JP Nagar,7,4,0,27.67,205000,2870,10,6280,2119
2026-03-21T00:00:00,JP Nagar,8,4,0,27.67,205000,2870,10,6280,3202
2026-03-21T01:00:00,JP Nagar,9,4,0,27.67,205000,2870,10,6280,3427
2026-03-21T02:00:00,JP Nagar,10,4,0,27.67,205000,2870,10,6280,2226
2026-03-21T03:00:00,JP Nagar,11,4,0,27.67,205000,2870,10,6280,1894
2026-03-21T04:00:00,JP Nagar,12,4,0,27.67,205000,2870,10,6280,1902
2026-03-21T05:00:00,JP Nagar,13,4,0,27.67,205000,2870,10,6280,1896
2026-03-21T06:00:00,JP Nagar,14,4,0,27.67,205000,2870,10,6280,1847
2026-03-21T07:00:00,JP Nagar,15,4,0,27.67,205000,2870,10,6280,1857
2026-03-21T08:00:00,JP Nagar,16,4,0,27.67,205000,2870,10,6280,1881
2026-03-21T09:00:00,JP Nagar,17,4,0,27.67,205000,2870,10,6280,2410
2026-03-21T10:00:00,JP Nagar,18,4,0,27.67,205000,2870,10,6280,4143
2026-03-21T11:00:00,JP Nagar,19,4,0,27.67,205000,2870,10,6280,4254
2026-03-21T12:00:00,JP Nagar,20,4,0,27.67,205000,2870,10,6280,4492
2026-03-21T13:00:00,JP Nagar,21,4,0,27.67,205000,2870,10,6280,3804
2026-03-21T14:00:00,JP Nagar,22,4,0,27.67,205000,2870,10,6280,2229
2026-03-21T15:00:00,JP Nagar,23,4,0,27.67,205000,2870,10,6280,1880
2026-03-20T16:00:00,RR Nagar,0,4,0,27.67,238000,3010,9,6880,1275
2026-03-20T17:00:00,RR Nagar,1,4,0,27.67,238000,3010,9,6880,1546
2026-03-20T18:00:00,RR Nagar,2,4,0,27.67,238000,3010,9,6880,1468
2026-03-20T19:00:00,RR Nagar,3,4,0,27.67,238000,3010,9,6880,1426
2026-03-20T20:00:00,RR Nagar,4,4,0,27.67,238000,3010,9,6880,1591
2026-03-20T21:00:00,RR Nagar,5,4,0,27.67,238000,3010,9,6880,1562
2026-03-20T22:00:00,RR Nagar,6,4,0,27.67,238000,3010,9,6880,1899
2026-03-20T23:00:00,RR Nagar,7,4,0,27.67,238000,3010,9,6880,2736
2026-03-21T00:00:00,RR Nagar,8,4,0,27.67,238000,3010,9,6880,4285
2026-03-21T01:00:00,RR Nagar,9,4,0,27.67,238000,3010,9,6880,3376
2026-03-21T02:00:00,RR Nagar,10,4,0,27.67,238000,3010,9,6880,2619
2026-03-21T03:00:00,RR Nagar,11,4,0,27.67,238000,3010,9,6880,2163
2026-03-21T04:00:00,RR Nagar,12,4,0,27.67,238000,3010,9,6880,2166
2026-03-21T05:00:00,RR Nagar,13,4,0,27.67,238000,3010,9,6880,2170
2026-03-21T06:00:00,RR Nagar,14,4,0,27.67,238000,3010,9,6880,2144
2026-03-21T07:00:00,RR Nagar,15,4,0,27.67,238000,3010,9,6880,2226
2026-03-21T08:00:00,RR Nagar,16,4,0,27.67,238000,3010,9,6880,2109
2026-03-21T09:00:00,RR Nagar,17,4,0,27.67,238000,3010,9,6880,2325
2026-03-21T10:00:00,RR Nagar,18,4,0,27.67,238000,3010,9,6880,4456
2026-03-21T11:00:00,RR Nagar,19,4,0,27.67,238000,3010,9,6880,4456
2026-03-21T12:00:00,RR Nagar,20,4,0,27.67,238000,3010,9,6880,4792
2026-03-21T13:00:00,RR Nagar,21,4,0,27.67,238000,3010,9,6880,4285
2026-03-21T14:00:00,RR Nagar,22,4,0,27.67,238000,3010,9,6880,2403
2026-03-21T15:00:00,RR Nagar,23,4,0,27.67,238000,3010,9,6880,2008
2026-03-20T16:00:00,Nagarbhavi,0,4,0,27.67,181000,2430,8,6020,1073
2026-03-20T17:00:00,Nagarbhavi,1,4,0,27.67,181000,2430,8,6020,1104
2026-03-20T18:00:00,Nagarbhavi,2,4,0,27.67,181000,2430,8,6020,1082
2026-03-20T19:00:00,Nagarbhavi,3,4,0,27.67,181000,2430,8,6020,1003
2026-03-20T20:00:00,Nagarbhavi,4,4,0,27.67,181000,2430,8,6020,1129
2026-03-20T21:00:00,Nagarbhavi,5,4,0,27.67,181000,2430,8,6020,1139
2026-03-20T22:00:00,Nagarbhavi,6,4,0,27.67,181000,2430,8,6020,1307
2026-03-20T23:00:00,Nagarbhavi,7,4,0,27.67,181000,2430,8,6020,1716
2026-03-21T00:00:00,Nagarbhavi,8,4,0,27.67,181000,2430,8,6020,2743
2026-03-21T01:00:00,Nagarbhavi,9,4,0,27.67,181000,2430,8,6020,2902
2026-03-21T02:00:00,Nagarbhavi,10,4,0,27.67,181000,2430,8,6020,1816
2026-03-21T03:00:00,Nagarbhavi,11,4,0,27.67,181000,2430,8,6020,1633
2026-03-21T04:00:00,Nagarbhavi,12,4,0,27.67,181000,2430,8,6020,1456
2026-03-21T05:00:00,Nagarbhavi,13,4,0,27.67,181000,2430,8,6020,1608
2026-03-21T06:00:00,Nagarbhavi,14,4,0,27.67,181000,2430,8,6020,1564
2026-03-21T07:00:00,Nagarbhavi,15,4,0,27.67,181000,2430,8,6020,1490
2026-03-21T08:00:00,Nagarbhavi,16,4,0,27.67,181000,2430,8,6020,1420
2026-03-21T09:00:00,Nagarbhavi,17,4,0,27.67,181000,2430,8,6020,1828
2026-03-21T10:00:00,Nagarbhavi,18,4,0,27.67,181000,2430,8,6020,3328
2026-03-21T11:00:00,Nagarbhavi,19,4,0,27.67,181000,2430,8,6020,3477
2026-03-21T12:00:00,Nagarbhavi,20,4,0,27.67,181000,2430,8,6020,3065
2026-03-21T13:00:00,Nagarbhavi,21,4,0,27.67,181000,2430,8,6020,3393
2026-03-21T14:00:00,Nagarbhavi,22,4,0,27.67,181000,2430,8,6020,1772
2026-03-21T15:00:00,Nagarbhavi,23,4,0,27.67,181000,2430,8,6020,1366
2026-03-20T16:00:00,Bommanahalli,0,4,0,27.67,229000,3090,10,6710,1598
2026-03-20T17:00:00,Bommanahalli,1,4,0,27.67,229000,3090,10,6710,1496
2026-03-20T18:00:00,Bommanahalli,2,4,0,27.67,229000,3090,10,6710,1563
2026-03-20T19:00:00,Bommanahalli,3,4,0,27.67,229000,3090,10,6710,1558
2026-03-20T20:00:00,Bommanahalli,4,4,0,27.67,229000,3090,10,6710,1563
2026-03-20T21:00:00,Bommanahalli,5,4,0,27.67,229000,3090,10,6710,1563
2026-03-20T22:00:00,Bommanahalli,6,4,0,27.67,229000,3090,10,6710,1970
2026-03-20T23:00:00,Bommanahalli,7,4,0,27.67,229000,3090,10,6710,2649
2026-03-21T00:00:00,Bommanahalli,8,4,0,27.67,229000,3090,10,6710,3769
2026-03-21T01:00:00,Bommanahalli,9,4,0,27.67,229000,3090,10,6710,4145
2026-03-21T02:00:00,Bommanahalli,10,4,0,27.67,229000,3090,10,6710,2526
2026-03-21T03:00:00,Bommanahalli,11,4,0,27.67,229000,3090,10,6710,2225
2026-03-21T04:00:00,Bommanahalli,12,4,0,27.67,229000,3090,10,6710,2370
2026-03-21T05:00:00,Bommanahalli,13,4,0,27.67,229000,3090,10,6710,2213
2026-03-21T06:00:00,Bommanahalli,14,4,0,27.67,229000,3090,10,6710,2172
2026-03-21T07:00:00,Bommanahalli,15,4,0,27.67,229000,3090,10,6710,2155
2026-03-21T08:00:00,Bommanahalli,16,4,0,27.67,229000,3090,10,6710,2306
2026-03-21T09:00:00,Bommanahalli,17,4,0,27.67,229000,3090,10,6710,2472
2026-03-21T10:00:00,Bommanahalli,18,4,0,27.67,229000,3090,10,6710,4353
2026-03-21T11:00:00,Bommanahalli,19,4,0,27.67,229000,3090,10,6710,4647
2026-03-21T12:00:00,Bommanahalli,20,4,0,27.67,229000,3090,10,6710,4846
2026-03-21T13:00:00,Bommanahalli,21,4,0,27.67,229000,3090,10,6710,4833
2026-03-21T14:00:00,Bommanahalli,22,4,0,27.67,229000,3090,10,6710,2664
2026-03-21T15:00:00,Bommanahalli,23,4,0,27.67,229000,3090,10,6710,2072
2026-03-20T16:00:00,Kengeri,0,4,0,27.67,192000,2460,8,6180,1174
2026-03-20T17:00:00,Kengeri,1,4,0,27.67,192000,2460,8,6180,1196
2026-03-20T18:00:00,Kengeri,2,4,0,27.67,192000,2460,8,6180,1207
2026-03-20T19:00:00,Kengeri,3,4,0,27.67,192000,2460,8,6180,992
2026-03-20T20:00:00,Kengeri,4,4,0,27.67,192000,2460,8,6180,1218
2026-03-20T21:00:00,Kengeri,5,4,0,27.67,192000,2460,8,6180,1132
2026-03-20T22:00:00,Kengeri,6,4,0,27.67,192000,2460,8,6180,1369
2026-03-20T23:00:00,Kengeri,7,4,0,27.67,192000,2460,8,6180,1799
2026-03-21T00:00:00,Kengeri,8,4,0,27.67,192000,2460,8,6180,2935
2026-03-21T01:00:00,Kengeri,9,4,0,27.67,192000,2460,8,6180,2758
2026-03-21T02:00:00,Kengeri,10,4,0,27.67,192000,2460,8,6180,1731
2026-03-21T03:00:00,Kengeri,11,4,0,27.67,192000,2460,8,6180,1540
2026-03-21T04:00:00,Kengeri,12,4,0,27.67,192000,2460,8,6180,1678
2026-03-21T05:00:00,Kengeri,13,4,0,27.67,192000,2460,8,6180,1706
2026-03-21T06:00:00,Kengeri,14,4,0,27.67,192000,2460,8,6180,1647
2026-03-21T07:00:00,Kengeri,15,4,0,27.67,192000,2460,8,6180,1641
2026-03-21T08:00:00,Kengeri,16,4,0,27.67,192000,2460,8,6180,1504
2026-03-21T09:00:00,Kengeri,17,4,0,27.67,192000,2460,8,6180,1921
2026-03-21T10:00:00,Kengeri,18,4,0,27.67,192000,2460,8,6180,3350
2026-03-21T11:00:00,Kengeri,19,4,0,27.67,192000,2460,8,6180,3330
2026-03-21T12:00:00,Kengeri,20,4,0,27.67,192000,2460,8,6180,3519
2026-03-21T13:00:00,Kengeri,21,4,0,27.67,192000,2460,8,6180,3280
2026-03-21T14:00:00,Kengeri,22,4,0,27.67,192000,2460,8,6180,1973
2026-03-21T15:00:00,Kengeri,23,4,0,27.67,192000,2460,8,6180,1455
2026-03-20T16:00:00,Peenya,0,4,0,27.67,251000,3320,11,7480,1886
2026-03-20T17:00:00,Peenya,1,4,0,27.67,251000,3320,11,7480,1751
2026-03-20T18:00:00,Peenya,2,4,0,27.67,251000,3320,11,7480,1799
2026-03-20T19:00:00,Peenya,3,4,0,27.67,251000,3320,11,7480,1822
2026-03-20T20:00:00,Peenya,4,4,0,27.67,251000,3320,11,7480,1937
2026-03-20T21:00:00,Peenya,5,4,0,27.67,251000,3320,11,7480,1815
2026-03-20T22:00:00,Peenya,6,4,0,27.67,251000,3320,11,7480,2273
2026-03-20T23:00:00,Peenya,7,4,0,27.67,251000,3320,11,7480,2819
2026-03-21T00:00:00,Peenya,8,4,0,27.67,251000,3320,11,7480,4584
2026-03-21T01:00:00,Peenya,9,4,0,27.67,251000,3320,11,7480,4795
2026-03-21T02:00:00,Peenya,10,4,0,27.67,251000,3320,11,7480,3032
2026-03-21T03:00:00,Peenya,11,4,0,27.67,251000,3320,11,7480,2764
2026-03-21T04:00:00,Peenya,12,4,0,27.67,251000,3320,11,7480,2572
2026-03-21T05:00:00,Peenya,13,4,0,27.67,251000,3320,11,7480,2618
2026-03-21T06:00:00,Peenya,14,4,0,27.67,251000,3320,11,7480,2773
2026-03-21T07:00:00,Peenya,15,4,0,27.67,251000,3320,11,7480,2748
2026-03-21T08:00:00,Peenya,16,4,0,27.67,251000,3320,11,7480,2656
2026-03-21T09:00:00,Peenya,17,4,0,27.67,251000,3320,11,7480,2983
2026-03-21T10:00:00,Peenya,18,4,0,27.67,251000,3320,11,7480,5898
2026-03-21T11:00:00,Peenya,19,4,0,27.67,251000,3320,11,7480,5153
2026-03-21T12:00:00,Peenya,20,4,0,27.67,251000,3320,11,7480,5588
2026-03-21T13:00:00,Peenya,21,4,0,27.67,251000,3320,11,7480,5635
2026-03-21T14:00:00,Peenya,22,4,0,27.67,251000,3320,11,7480,2624
2026-03-21T15:00:00,Peenya,23,4,0,27.67,251000,3320,11,7480,2275
2026-03-20T16:00:00,Basavanagudi,0,4,0,27.67,137000,2160,8,5520,787
2026-03-20T17:00:00,Basavanagudi,1,4,0,27.67,137000,2160,8,5520,765
2026-03-20T18:00:00,Basavanagudi,2,4,0,27.67,137000,2160,8,5520,829
2026-03-20T19:00:00,Basavanagudi,3,4,0,27.67,137000,2160,8,5520,860
2026-03-20T20:00:00,Basavanagudi,4,4,0,27.67,137000,2160,8,5520,905
2026-03-20T21:00:00,Basavanagudi,5,4,0,27.67,137000,2160,8,5520,798
2026-03-20T22:00:00,Basavanagudi,6,4,0,27.67,137000,2160,8,5520,1025
2026-03-20T23:00:00,Basavanagudi,7,4,0,27.67,137000,2160,8,5520,1383
2026-03-21T00:00:00,Basavanagudi,8,4,0,27.67,137000,2160,8,5520,2137
2026-03-21T01:00:00,Basavanagudi,9,4,0,27.67,137000,2160,8,5520,2151
2026-03-21T02:00:00,Basavanagudi,10,4,0,27.67,137000,2160,8,5520,1337
2026-03-21T03:00:00,Basavanagudi,11,4,0,27.67,137000,2160,8,5520,1200
2026-03-21T04:00:00,Basavanagudi,12,4,0,27.67,137000,2160,8,5520,1230
2026-03-21T05:00:00,Basavanagudi,13,4,0,27.67,137000,2160,8,5520,1293
2026-03-21T06:00:00,Basavanagudi,14,4,0,27.67,137000,2160,8,5520,1134
2026-03-21T07:00:00,Basavanagudi,15,4,0,27.67,137000,2160,8,5520,1258
2026-03-21T08:00:00,Basavanagudi,16,4,0,27.67,137000,2160,8,5520,1341
2026-03-21T09:00:00,Basavanagudi,17,4,0,27.67,137000,2160,8,5520,1346
2026-03-21T10:00:00,Basavanagudi,18,4,0,27.67,137000,2160,8,5520,2221
2026-03-21T11:00:00,Basavanagudi,19,4,0,27.67,137000,2160,8,5520,2633
2026-03-21T12:00:00,Basavanagudi,20,4,0,27.67,137000,2160,8,5520,2420
2026-03-21T13:00:00,Basavanagudi,21,4,0,27.67,137000,2160,8,5520,2664
2026-03-21T14:00:00,Basavanagudi,22,4,0,27.67,137000,2160,8,5520,1453
2026-03-21T15:00:00,Basavanagudi,23,4,0,27.67,137000,2160,8,5520,1095
2026-03-20T16:00:00,Vijayanagar,0,4,0,27.67,184000,2580,9,6080,1139
2026-03-20T17:00:00,Vijayanagar,1,4,0,27.67,184000,2580,9,6080,1143
2026-03-20T18:00:00,Vijayanagar,2,4,0,27.67,184000,2580,9,6080,1162
2026-03-20T19:00:00,Vijayanagar,3,4,0,27.67,184000,2580,9,6080,1145
2026-03-20T20:00:00,Vijayanagar,4,4,0,27.67,184000,2580,9,6080,1252
2026-03-20T21:00:00,Vijayanagar,5,4,0,27.67,184000,2580,9,6080,1196
2026-03-20T22:00:00,Vijayanagar,6,4,0,27.67,184000,2580,9,6080,1467
2026-03-20T23:00:00,Vijayanagar,7,4,0,27.67,184000,2580,9,6080,2015
2026-03-21T00:00:00,Vijayanagar,8,4,0,27.67,184000,2580,9,6080,2922
2026-03-21T01:00:00,Vijayanagar,9,4,0,27.67,184000,2580,9,6080,3082
2026-03-21T02:00:00,Vijayanagar,10,4,0,27.67,184000,2580,9,6080,1997
2026-03-21T03:00:00,Vijayanagar,11,4,0,27.67,184000,2580,9,6080,1627
2026-03-21T04:00:00,Vijayanagar,12,4,0,27.67,184000,2580,9,6080,1562
2026-03-21T05:00:00,Vijayanagar,13,4,0,27.67,184000,2580,9,6080,1650
2026-03-21T06:00:00,Vijayanagar,14,4,0,27.67,184000,2580,9,6080,1545
2026-03-21T07:00:00,Vijayanagar,15,4,0,27.67,184000,2580,9,6080,1630
2026-03-21T08:00:00,Vijayanagar,16,4,0,27.67,184000,2580,9,6080,1647
2026-03-21T09:00:00,Vijayanagar,17,4,0,27.67,184000,2580,9,6080,1809
2026-03-21T10:00:00,Vijayanagar,18,4,0,27.67,184000,2580,9,6080,3955
2026-03-21T11:00:00,Vijayanagar,19,4,0,27.67,184000,2580,9,6080,3561
2026-03-21T12:00:00,Vijayanagar,20,4,0,27.67,184000,2580,9,6080,3606
2026-03-21T13:00:00,Vijayanagar,21,4,0,27.67,184000,2580,9,6080,3553
2026-03-21T14:00:00,Vijayanagar,22,4,0,27.67,184000,2580,9,6080,1996
2026-03-21T15:00:00,Vijayanagar,23,4,0,27.67,184000,2580,9,6080,1494
2026-03-20T16:00:00,Thanisandra,0,4,0,27.67,207000,2940,9,6630,1441
2026-03-20T17:00:00,Thanisandra,1,4,0,27.67,207000,2940,9,6630,1508
2026-03-20T18:00:00,Thanisandra,2,4,0,27.67,207000,2940,9,6630,1601
2026-03-20T19:00:00,Thanisandra,3,4,0,27.67,207000,2940,9,6630,1277
2026-03-20T20:00:00,Thanisandra,4,4,0,27.67,207000,2940,9,6630,1386
2026-03-20T21:00:00,Thanisandra,5,4,0,27.67,207000,2940,9,6630,1428
2026-03-20T22:00:00,Thanisandra,6,4,0,27.67,207000,2940,9,6630,1810
2026-03-20T23:00:00,Thanisandra,7,4,0,27.67,207000,2940,9,6630,2231
2026-03-21T00:00:00,Thanisandra,8,4,0,27.67,207000,2940,9,6630,3602
2026-03-21T01:00:00,Thanisandra,9,4,0,27.67,207000,2940,9,6630,3492
2026-03-21T02:00:00,Thanisandra,10,4,0,27.67,207000,2940,9,6630,2387
2026-03-21T03:00:00,Thanisandra,11,4,0,27.67,207000,2940,9,6630,2125
2026-03-21T04:00:00,Thanisandra,12,4,0,27.67,207000,2940,9,6630,2227
2026-03-21T05:00:00,Thanisandra,13,4,0,27.67,207000,2940,9,6630,2210
2026-03-21T06:00:00,Thanisandra,14,4,0,27.67,207000,2940,9,6630,2059
2026-03-21T07:00:00,Thanisandra,15,4,0,27.67,207000,2940,9,6630,1942
2026-03-21T08:00:00,Thanisandra,16,4,0,27.67,207000,2940,9,6630,2126
2026-03-21T09:00:00,Thanisandra,17,4,0,27.67,207000,2940,9,6630,2271
2026-03-21T10:00:00,Thanisandra,18,4,0,27.67,207000,2940,9,6630,4403
2026-03-21T11:00:00,Thanisandra,19,4,0,27.67,207000,2940,9,6630,4456
2026-03-21T12:00:00,Thanisandra,20,4,0,27.67,207000,2940,9,6630,4342
2026-03-21T13:00:00,Thanisandra,21,4,0,27.67,207000,2940,9,6630,3985
2026-03-21T14:00:00,Thanisandra,22,4,0,27.67,207000,2940,9,6630,2318
2026-03-21T15:00:00,Thanisandra,23,4,0,27.67,207000,2940,9,6630,1870
2026-03-21T16:00:00,Whitefield,0,5,1,27.33,285000,4200,18,8500,2206
2026-03-21T17:00:00,Whitefield,1,5,1,27.33,285000,4200,18,8500,2165
2026-03-21T18:00:00,Whitefield,2,5,1,27.33,285000,4200,18,8500,2263
2026-03-21T19:00:00,Whitefield,3,5,1,27.33,285000,4200,18,8500,2127
2026-03-21T20:00:00,Whitefield,4,5,1,27.33,285000,4200,18,8500,2230
2026-03-21T21:00:00,Whitefield,5,5,1,27.33,285000,4200,18,8500,2183
2026-03-21T22:00:00,Whitefield,6,5,1,27.33,285000,4200,18,8500,2736
2026-03-21T23:00:00,Whitefield,7,5,1,27.33,285000,4200,18,8500,3598
2026-03-22T00:00:00,Whitefield,8,5,1,27.33,285000,4200,18,8500,5777
2026-03-22T01:00:00,Whitefield,9,5,1,27.33,285000,4200,18,8500,5505
2026-03-22T02:00:00,Whitefield,10,5,1,27.33,285000,4200,18,8500,3469
2026-03-22T03:00:00,Whitefield,11,5,1,27.33,285000,4200,18,8500,3318
2026-03-22T04:00:00,Whitefield,12,5,1,27.33,285000,4200,18,8500,3183
2026-03-22T05:00:00,Whitefield,13,5,1,27.33,285000,4200,18,8500,3254
2026-03-22T06:00:00,Whitefield,14,5,1,27.33,285000,4200,18,8500,3251
2026-03-22T07:00:00,Whitefield,15,5,1,27.33,285000,4200,18,8500,3117
2026-03-22T08:00:00,Whitefield,16,5,1,27.33,285000,4200,18,8500,3464
2026-03-22T09:00:00,Whitefield,17,5,1,27.33,285000,4200,18,8500,3516
2026-03-22T10:00:00,Whitefield,18,5,1,27.33,285000,4200,18,8500,6810
2026-03-22T11:00:00,Whitefield,19,5,1,27.33,285000,4200,18,8500,6097
2026-03-22T12:00:00,Whitefield,20,5,1,27.33,285000,4200,18,8500,6755
2026-03-22T13:00:00,Whitefield,21,5,1,27.33,285000,4200,18,8500,7003
2026-03-22T14:00:00,Whitefield,22,5,1,27.33,285000,4200,18,8500,3852
2026-03-22T15:00:00,Whitefield,23,5,1,27.33,285000,4200,18,8500,2828
2026-03-21T16:00:00,Koramangala,0,5,1,27.33,178000,3100,12,6200,1268
2026-03-21T17:00:00,Koramangala,1,5,1,27.33,178000,3100,12,6200,1189
2026-03-21T18:00:00,Koramangala,2,5,1,27.33,178000,3100,12,6200,1200
2026-03-21T19:00:00,Koramangala,3,5,1,27.33,178000,3100,12,6200,1167
2026-03-21T20:00:00,Koramangala,4,5,1,27.33,178000,3100,12,6200,1224
2026-03-21T21:00:00,Koramangala,5,5,1,27.33,178000,3100,12,6200,1101
2026-03-21T22:00:00,Koramangala,6,5,1,27.33,178000,3100,12,6200,1487
2026-03-21T23:00:00,Koramangala,7,5,1,27.33,178000,3100,12,6200,2113
2026-03-22T00:00:00,Koramangala,8,5,1,27.33,178000,3100,12,6200,3060
2026-03-22T01:00:00,Koramangala,9,5,1,27.33,178000,3100,12,6200,3433
2026-03-22T02:00:00,Koramangala,10,5,1,27.33,178000,3100,12,6200,1988
2026-03-22T03:00:00,Koramangala,11,5,1,27.33,178000,3100,12,6200,1803
2026-03-22T04:00:00,Koramangala,12,5,1,27.33,178000,3100,12,6200,1730
2026-03-22T05:00:00,Koramangala,13,5,1,27.33,178000,3100,12,6200,1686
2026-03-22T06:00:00,Koramangala,14,5,1,27.33,178000,3100,12,6200,1834
2026-03-22T07:00:00,Koramangala,15,5,1,27.33,178000,3100,12,6200,1689
2026-03-22T08:00:00,Koramangala,16,5,1,27.33,178000,3100,12,6200,1706
2026-03-22T09:00:00,Koramangala,17,5,1,27.33,178000,3100,12,6200,2122
2026-03-22T10:00:00,Koramangala,18,5,1,27.33,178000,3100,12,6200,3640
2026-03-22T11:00:00,Koramangala,19,5,1,27.33,178000,3100,12,6200,3641
2026-03-22T12:00:00,Koramangala,20,5,1,27.33,178000,3100,12,6200,3895
2026-03-22T13:00:00,Koramangala,21,5,1,27.33,178000,3100,12,6200,3322
2026-03-22T14:00:00,Koramangala,22,5,1,27.33,178000,3100,12,6200,1955
2026-03-22T15:00:00,Koramangala,23,5,1,27.33,178000,3100,12,6200,1472
2026-03-21T16:00:00,Electronic City,0,5,1,27.33,195000,3800,14,9200,2186
2026-03-21T17:00:00,Electronic City,1,5,1,27.33,195000,3800,14,9200,2002
2026-03-21T18:00:00,Electronic City,2,5,1,27.33,195000,3800,14,9200,2092
2026-03-21T19:00:00,Electronic City,3,5,1,27.33,195000,3800,14,9200,1928
2026-03-21T20:00:00,Electronic City,4,5,1,27.33,195000,3800,14,9200,2240
2026-03-21T21:00:00,Electronic City,5,5,1,27.33,195000,3800,14,9200,2087
2026-03-21T22:00:00,Electronic City,6,5,1,27.33,195000,3800,14,9200,2489
2026-03-21T23:00:00,Electronic City,7,5,1,27.33,195000,3800,14,9200,3568
2026-03-22T00:00:00,Electronic City,8,5,1,27.33,195000,3800,14,9200,5068
2026-03-22T01:00:00,Electronic City,9,5,1,27.33,195000,3800,14,9200,6085
2026-03-22T02:00:00,Electronic City,10,5,1,27.33,195000,3800,14,9200,3924
2026-03-22T03:00:00,Electronic City,11,5,1,27.33,195000,3800,14,9200,3339
2026-03-22T04:00:00,Electronic City,12,5,1,27.33,195000,3800,14,9200,3063
2026-03-22T05:00:00,Electronic City,13,5,1,27.33,195000,3800,14,9200,3112
2026-03-22T06:00:00,Electronic City,14,5,1,27.33,195000,3800,14,9200,2934
2026-03-22T07:00:00,Electronic City,15,5,1,27.33,195000,3800,14,9200,3223
2026-03-22T08:00:00,Electronic City,16,5,1,27.33,195000,3800,14,9200,3321
2026-03-22T09:00:00,Electronic City,17,5,1,27.33,195000,3800,14,9200,3760
2026-03-22T10:00:00,Electronic City,18,5,1,27.33,195000,3800,14,9200,6542
2026-03-22T11:00:00,Electronic City,19,5,1,27.33,195000,3800,14,9200,6070
2026-03-22T12:00:00,Electronic City,20,5,1,27.33,195000,3800,14,9200,6564
2026-03-22T13:00:00,Electronic City,21,5,1,27.33,195000,3800,14,9200,6117
2026-03-22T14:00:00,Electronic City,22,5,1,27.33,195000,3800,14,9200,3584
2026-03-22T15:00:00,Electronic City,23,5,1,27.33,195000,3800,14,9200,2907
2026-03-21T16:00:00,Hebbal,0,5,1,27.33,142000,2400,8,5800,812
2026-03-21T17:00:00,Hebbal,1,5,1,27.33,142000,2400,8,5800,728
